15.0 78.3897130518767 70.44493039328525 81.07187151400221 100.0 86.99840246123195 88.81305579094114 76.89952335247636 81.2902857269527 83.9678947084937 84.03934649471398 91.53261074844599 80.04865893467267 94.53029711053779 86.44991727790874 75.16226212996936 
16.0 78.89432106575815 70.45488526414314 81.3674823029176 100.0 87.02641763221742 88.84486204658535 77.45265463902288 81.57642617598155 84.10105136322127 84.14037355996918 91.54256561930403 80.29379212488452 94.53254752287847 86.51132384060031 76.13876949984848 
17.0 79.20266918978436 70.46042662485945 81.52577983642782 100.0 87.0413666718584 88.86197437332017 77.79823435265679 81.73947961908227 84.1728695491513 84.20001227003867 91.54810698002038 80.42474728615582 94.53375584591514 86.54536714670456 76.68985327382872 
18.0 79.37153186156893 70.46341216633985 81.61968244994843 100.0 87.04967431156098 88.87142753865858 77.99072052565748 81.82817336902333 84.21284608028982 84.23192647080727 91.55109252150079 80.50305620352037 94.53442406460668 86.5637703517073 77.02283467333129 
19.0 79.470372718803 70.46505942048067 81.67045658270798 100.0 87.05415634631531 88.87654986817486 78.10476247788803 81.87791182166774 84.2345386011108 84.2502163808535 91.55273977564161 80.54534522364233 94.53478578686371 86.57390163228115 77.20859519906249 
20.0 79.52455768980683 70.46595270410886 81.6996515431426 100.0 87.05662704653159 88.87936460085331 78.16793582714284 81.90504304411294 84.24652083598114 84.2601003249323 91.5536330592698 80.56977915542507 94.5349846755271 86.57940523547555 77.31655760331007 
21.0 79.5554633698469 70.46644325833088 81.71552993000444 100.0 87.05796781896055 88.88089559673824 78.2042299407115 81.92010926623536 84.25304444142706 84.26566232000224 91.55412361349181 80.58305998634404 94.53509280058395 86.58242395979454 77.37641453994185 
22.0 79.57241351682643 70.46671019471435 81.72448624841392 100.0 87.05870375647993 88.88173453798227 78.22426731276917 81.92833947803798 84.2566317455388 84.2686848509661 91.55439054987528 80.59057331363138 94.53515206983256 86.58406809871344 77.41041079250344 
23.0 79.58192880495915 70.46685642047562 81.72937294845674 100.0 87.05910436655057 88.8821917765341 78.23556719681805 81.93288208938549 84.25858827723502 84.27036667598995 91.55453677563655 80.59467164940769 94.53518436419014 86.5849681677461 77.42918463774853 
24.0 79.58714682016006 70.4669361343542 81.73209668592418 100.0 87.0593237605381 88.88244196078789 78.24179037795298 81.93536516431651 84.25966132922419 84.27128339104569 91.55461648951513 80.5969601447021 94.53520203768191 86.58545906791038 77.43969804514974 
25.0 79.59004716477331 70.46697974343842 81.73358513217136 100.0 87.05944338472018 88.88257846153711 78.24525978849124 81.93673049591938 84.26024710909175 84.27178994426488 91.55466009859934 80.59821065820509 94.53521167903158 86.5857275329604 77.44548763545393 
26.0 79.59163694915459 70.46700353948071 81.73440862426636 100.0 87.05950881845416 88.88265309154593 78.247166836269 81.93747695758165 84.26056787438694 84.27206647966078 91.55468389464166 80.59890329977077 94.53521695082453 86.58587406238779 77.44870134947104 
27.0 79.59251511506257 70.46701654848859 81.73485892865823 100.0 87.05954452714118 88.88269383279564 78.24822236380673 81.93788642911741 84.26074305846184 84.27221863045732 91.55469690364951 80.59928206026623 94.53521982854022 86.58595415370773 77.4504674141187 
28.0 79.59299619185487 70.46702365069122 81.73510690819602 100.0 87.05956404720784 88.88271609835424 78.24880167974548 81.93811029272156 84.26083889693953 84.2723017522499 91.55470400585214 80.59949079001376 94.53522140132586 86.58599788497818 77.45144225914417 
29.0 79.59326088249624 70.46702753194208 81.73524252975498 100.0 87.05957470466618 88.88272825698482 78.24912085564098 81.93823290926696 84.26089124917249 84.27234736439699 91.55470788710302 80.59960495219399 94.5352222601497 86.58602178118298 77.45197713389912 
30.0 79.59340580120029 70.46702965146278 81.73531699798698 100.0 87.05958052858497 88.8827349003642 78.2492958231021 81.93829993780778 84.26091987344032 84.2723722900309 91.55471000662371 80.59966766563181 94.53522272941709 86.58603483163105 77.45227131990148 
31.0 79.59348533562208 70.46703080952307 81.73535772186628 100.0 87.05958370907227 88.88273852871352 78.24939193833775 81.93833661640842 84.26093551083545 84.27238594500744 91.554711164684 80.59970196351811 94.53522298570711 86.58604196174983 77.45243254170798 
